filepath,L,T,label,split
train/spin_config_L60_T28305_1.png,60,2.8305,1,train
train/spin_config_L60_T28318_1.png,60,2.8318,1,train
train/spin_config_L60_T28348_1.png,60,2.8348,1,train
train/spin_config_L60_T28378_1.png,60,2.8378,1,train
train/spin_config_L60_T28408_1.png,60,2.8408,1,train
train/spin_config_L60_T28438_1.png,60,2.8438,1,train
train/spin_config_L60_T28468_1.png,60,2.8468,1,train
train/spin_config_L60_T28485_1.png,60,2.8485,1,train
train/spin_config_L60_T28498_1.png,60,2.8498,1,train
train/spin_config_L60_T28529_1.png,60,2.8529,1,train
train/spin_config_L60_T28559_1.png,60,2.8559,1,train
train/spin_config_L60_T28589_1.png,60,2.8589,1,train
train/spin_config_L60_T28619_1.png,60,2.8619,1,train
train/spin_config_L60_T28649_1.png,60,2.8649,1,train
train/spin_config_L60_T28679_1.png,60,2.8679,1,train
train/spin_config_L60_T28709_1.png,60,2.8709,1,train
train/spin_config_L60_T28739_1.png,60,2.8739,1,train
train/spin_config_L60_T28769_1.png,60,2.8769,1,train
train/spin_config_L60_T28788_1.png,60,2.8788,1,train
train/spin_config_L60_T28799_1.png,60,2.8799,1,train
train/spin_config_L60_T28814_1.png,60,2.8814,1,train
train/spin_config_L60_T28829_1.png,60,2.8829,1,train
train/spin_config_L60_T28859_1.png,60,2.8859,1,train
train/spin_config_L60_T28889_1.png,60,2.8889,1,train
train/spin_config_L60_T28919_1.png,60,2.8919,1,train
train/spin_config_L60_T28949_1.png,60,2.8949,1,train
train/spin_config_L60_T28979_1.png,60,2.8979,1,train
train/spin_config_L60_T29009_1.png,60,2.9009,1,train
train/spin_config_L60_T29039_1.png,60,2.9039,1,train
train/spin_config_L60_T29069_1.png,60,2.9069,1,train
train/spin_config_L60_T29091_1.png,60,2.9091,1,train
train/spin_config_L60_T29099_1.png,60,2.9099,1,train
train/spin_config_L60_T29129_1.png,60,2.9129,1,train
train/spin_config_L60_T29159_1.png,60,2.9159,1,train
train/spin_config_L60_T29189_1.png,60,2.9189,1,train
train/spin_config_L60_T29219_1.png,60,2.9219,1,train
train/spin_config_L60_T29249_1.png,60,2.9249,1,train
train/spin_config_L60_T29279_1.png,60,2.9279,1,train
train/spin_config_L60_T29309_1.png,60,2.9309,1,train
train/spin_config_L60_T29322_1.png,60,2.9322,1,train
train/spin_config_L60_T29339_1.png,60,2.9339,1,train
train/spin_config_L60_T29369_1.png,60,2.9369,1,train
train/spin_config_L60_T29394_1.png,60,2.9394,1,train
train/spin_config_L60_T29399_1.png,60,2.9399,1,train
train/spin_config_L60_T29429_1.png,60,2.9429,1,train
train/spin_config_L60_T29459_1.png,60,2.9459,1,train
train/spin_config_L60_T29489_1.png,60,2.9489,1,train
train/spin_config_L60_T29520_1.png,60,2.952,1,train
train/spin_config_L60_T29550_1.png,60,2.955,1,train
train/spin_config_L60_T29580_1.png,60,2.958,1,train
train/spin_config_L60_T29610_1.png,60,2.961,1,train
train/spin_config_L60_T29640_1.png,60,2.964,1,train
train/spin_config_L60_T29670_1.png,60,2.967,1,train
train/spin_config_L60_T29697_1.png,60,2.9697,1,train
train/spin_config_L60_T29700_1.png,60,2.97,1,train
train/spin_config_L60_T29730_1.png,60,2.973,1,train
train/spin_config_L60_T29760_1.png,60,2.976,1,train
train/spin_config_L60_T29790_1.png,60,2.979,1,train
train/spin_config_L60_T29820_1.png,60,2.982,1,train
train/spin_config_L60_T29831_1.png,60,2.9831,1,train
train/spin_config_L60_T29850_1.png,60,2.985,1,train
train/spin_config_L60_T29880_1.png,60,2.988,1,train
train/spin_config_L60_T29910_1.png,60,2.991,1,train
train/spin_config_L60_T29940_1.png,60,2.994,1,train
train/spin_config_L60_T29970_1.png,60,2.997,1,train
train/spin_config_L60_T30000_1.png,60,3.0,1,train
train/spin_config_L60_T30030_1.png,60,3.003,1,train
train/spin_config_L60_T30060_1.png,60,3.006,1,train
train/spin_config_L60_T30090_1.png,60,3.009,1,train
train/spin_config_L60_T30120_1.png,60,3.012,1,train
train/spin_config_L60_T30150_1.png,60,3.015,1,train
train/spin_config_L60_T30180_1.png,60,3.018,1,train
train/spin_config_L60_T30210_1.png,60,3.021,1,train
train/spin_config_L60_T30240_1.png,60,3.024,1,train
train/spin_config_L60_T30270_1.png,60,3.027,1,train
train/spin_config_L60_T30300_1.png,60,3.03,1,train
train/spin_config_L60_T30303_1.png,60,3.0303,1,train
train/spin_config_L60_T30330_1.png,60,3.033,1,train
train/spin_config_L60_T30339_1.png,60,3.0339,1,train
train/spin_config_L60_T30360_1.png,60,3.036,1,train
train/spin_config_L60_T30390_1.png,60,3.039,1,train
train/spin_config_L60_T30420_1.png,60,3.042,1,train
train/spin_config_L60_T30450_1.png,60,3.045,1,train
train/spin_config_L60_T30480_1.png,60,3.048,1,train
train/spin_config_L60_T30511_1.png,60,3.0511,1,train
train/spin_config_L60_T30541_1.png,60,3.0541,1,train
train/spin_config_L60_T30571_1.png,60,3.0571,1,train
train/spin_config_L60_T30601_1.png,60,3.0601,1,train
train/spin_config_L60_T30606_1.png,60,3.0606,1,train
train/spin_config_L60_T30631_1.png,60,3.0631,1,train
train/spin_config_L60_T30661_1.png,60,3.0661,1,train
train/spin_config_L60_T30691_1.png,60,3.0691,1,train
train/spin_config_L60_T30721_1.png,60,3.0721,1,train
train/spin_config_L60_T30751_1.png,60,3.0751,1,train
train/spin_config_L60_T30781_1.png,60,3.0781,1,train
train/spin_config_L60_T30811_1.png,60,3.0811,1,train
train/spin_config_L60_T30841_1.png,60,3.0841,1,train
train/spin_config_L60_T30847_1.png,60,3.0847,1,train
train/spin_config_L60_T30871_1.png,60,3.0871,1,train
train/spin_config_L60_T30901_1.png,60,3.0901,1,train
train/spin_config_L60_T30909_1.png,60,3.0909,1,train
train/spin_config_L60_T30931_1.png,60,3.0931,1,train
train/spin_config_L60_T30961_1.png,60,3.0961,1,train
train/spin_config_L60_T30991_1.png,60,3.0991,1,train
train/spin_config_L60_T31021_1.png,60,3.1021,1,train
train/spin_config_L60_T31051_1.png,60,3.1051,1,train
train/spin_config_L60_T31081_1.png,60,3.1081,1,train
train/spin_config_L60_T31111_1.png,60,3.1111,1,train
train/spin_config_L60_T31141_1.png,60,3.1141,1,train
train/spin_config_L60_T31171_1.png,60,3.1171,1,train
train/spin_config_L60_T31201_1.png,60,3.1201,1,train
train/spin_config_L60_T31212_1.png,60,3.1212,1,train
train/spin_config_L60_T31231_1.png,60,3.1231,1,train
train/spin_config_L60_T31261_1.png,60,3.1261,1,train
train/spin_config_L60_T31291_1.png,60,3.1291,1,train
train/spin_config_L60_T31321_1.png,60,3.1321,1,train
train/spin_config_L60_T31351_1.png,60,3.1351,1,train
train/spin_config_L60_T31356_1.png,60,3.1356,1,train
train/spin_config_L60_T31381_1.png,60,3.1381,1,train
train/spin_config_L60_T31411_1.png,60,3.1411,1,train
train/spin_config_L60_T31441_1.png,60,3.1441,1,train
train/spin_config_L60_T31471_1.png,60,3.1471,1,train
train/spin_config_L60_T31502_1.png,60,3.1502,1,train
train/spin_config_L60_T31515_1.png,60,3.1515,1,train
train/spin_config_L60_T31532_1.png,60,3.1532,1,train
train/spin_config_L60_T31562_1.png,60,3.1562,1,train
train/spin_config_L60_T31592_1.png,60,3.1592,1,train
train/spin_config_L60_T31622_1.png,60,3.1622,1,train
train/spin_config_L60_T31652_1.png,60,3.1652,1,train
train/spin_config_L60_T31682_1.png,60,3.1682,1,train
train/spin_config_L60_T31712_1.png,60,3.1712,1,train
train/spin_config_L60_T31742_1.png,60,3.1742,1,train
train/spin_config_L60_T31772_1.png,60,3.1772,1,train
train/spin_config_L60_T31802_1.png,60,3.1802,1,train
train/spin_config_L60_T31818_1.png,60,3.1818,1,train
train/spin_config_L60_T31832_1.png,60,3.1832,1,train
train/spin_config_L60_T31862_1.png,60,3.1862,1,train
train/spin_config_L60_T31864_1.png,60,3.1864,1,train
train/spin_config_L60_T31892_1.png,60,3.1892,1,train
train/spin_config_L60_T31922_1.png,60,3.1922,1,train
train/spin_config_L60_T31952_1.png,60,3.1952,1,train
train/spin_config_L60_T31982_1.png,60,3.1982,1,train
train/spin_config_L60_T32012_1.png,60,3.2012,1,train
train/spin_config_L60_T32042_1.png,60,3.2042,1,train
train/spin_config_L60_T32072_1.png,60,3.2072,1,train
train/spin_config_L60_T32102_1.png,60,3.2102,1,train
train/spin_config_L60_T32121_1.png,60,3.2121,1,train
train/spin_config_L60_T32132_1.png,60,3.2132,1,train
train/spin_config_L60_T32162_1.png,60,3.2162,1,train
train/spin_config_L60_T32192_1.png,60,3.2192,1,train
train/spin_config_L60_T32222_1.png,60,3.2222,1,train
train/spin_config_L60_T32252_1.png,60,3.2252,1,train
train/spin_config_L60_T32282_1.png,60,3.2282,1,train
train/spin_config_L60_T32312_1.png,60,3.2312,1,train
train/spin_config_L60_T32342_1.png,60,3.2342,1,train
train/spin_config_L60_T32372_1.png,60,3.2372,1,train
train/spin_config_L60_T32373_1.png,60,3.2373,1,train
train/spin_config_L60_T32402_1.png,60,3.2402,1,train
train/spin_config_L60_T32424_1.png,60,3.2424,1,train
train/spin_config_L60_T32432_1.png,60,3.2432,1,train
train/spin_config_L60_T32462_1.png,60,3.2462,1,train
train/spin_config_L60_T32492_1.png,60,3.2492,1,train
train/spin_config_L60_T32523_1.png,60,3.2523,1,train
train/spin_config_L60_T32553_1.png,60,3.2553,1,train
train/spin_config_L60_T32583_1.png,60,3.2583,1,train
train/spin_config_L60_T32613_1.png,60,3.2613,1,train
train/spin_config_L60_T32643_1.png,60,3.2643,1,train
train/spin_config_L60_T32673_1.png,60,3.2673,1,train
train/spin_config_L60_T32703_1.png,60,3.2703,1,train
train/spin_config_L60_T32727_1.png,60,3.2727,1,train
train/spin_config_L60_T32733_1.png,60,3.2733,1,train
train/spin_config_L60_T32763_1.png,60,3.2763,1,train
train/spin_config_L60_T32793_1.png,60,3.2793,1,train
train/spin_config_L60_T32823_1.png,60,3.2823,1,train
train/spin_config_L60_T32853_1.png,60,3.2853,1,train
train/spin_config_L60_T32881_1.png,60,3.2881,1,train
train/spin_config_L60_T32883_1.png,60,3.2883,1,train
train/spin_config_L60_T32913_1.png,60,3.2913,1,train
train/spin_config_L60_T32943_1.png,60,3.2943,1,train
train/spin_config_L60_T32973_1.png,60,3.2973,1,train
train/spin_config_L60_T33003_1.png,60,3.3003,1,train
train/spin_config_L60_T33030_1.png,60,3.303,1,train
train/spin_config_L60_T33033_1.png,60,3.3033,1,train
train/spin_config_L60_T33063_1.png,60,3.3063,1,train
train/spin_config_L60_T33093_1.png,60,3.3093,1,train
train/spin_config_L60_T33123_1.png,60,3.3123,1,train
train/spin_config_L60_T33153_1.png,60,3.3153,1,train
train/spin_config_L60_T33183_1.png,60,3.3183,1,train
train/spin_config_L60_T33213_1.png,60,3.3213,1,train
train/spin_config_L60_T33243_1.png,60,3.3243,1,train
train/spin_config_L60_T33273_1.png,60,3.3273,1,train
train/spin_config_L60_T33303_1.png,60,3.3303,1,train
train/spin_config_L60_T33333_1.png,60,3.3333,1,train
train/spin_config_L60_T33363_1.png,60,3.3363,1,train
train/spin_config_L60_T33390_1.png,60,3.339,1,train
train/spin_config_L60_T33393_1.png,60,3.3393,1,train
train/spin_config_L60_T33423_1.png,60,3.3423,1,train
train/spin_config_L60_T33453_1.png,60,3.3453,1,train
train/spin_config_L60_T33483_1.png,60,3.3483,1,train
train/spin_config_L60_T33514_1.png,60,3.3514,1,train
train/spin_config_L60_T33544_1.png,60,3.3544,1,train
train/spin_config_L60_T33574_1.png,60,3.3574,1,train
train/spin_config_L60_T33604_1.png,60,3.3604,1,train
train/spin_config_L60_T33634_1.png,60,3.3634,1,train
train/spin_config_L60_T33636_1.png,60,3.3636,1,train
train/spin_config_L60_T33664_1.png,60,3.3664,1,train
train/spin_config_L60_T33694_1.png,60,3.3694,1,train
train/spin_config_L60_T33724_1.png,60,3.3724,1,train
train/spin_config_L60_T33754_1.png,60,3.3754,1,train
train/spin_config_L60_T33784_1.png,60,3.3784,1,train
train/spin_config_L60_T33814_1.png,60,3.3814,1,train
train/spin_config_L60_T33844_1.png,60,3.3844,1,train
train/spin_config_L60_T33874_1.png,60,3.3874,1,train
train/spin_config_L60_T33898_1.png,60,3.3898,1,train
train/spin_config_L60_T33904_1.png,60,3.3904,1,train
train/spin_config_L60_T33934_1.png,60,3.3934,1,train
train/spin_config_L60_T33939_1.png,60,3.3939,1,train
train/spin_config_L60_T33964_1.png,60,3.3964,1,train
train/spin_config_L60_T33994_1.png,60,3.3994,1,train
train/spin_config_L60_T34024_1.png,60,3.4024,1,train
train/spin_config_L60_T34054_1.png,60,3.4054,1,train
train/spin_config_L60_T34084_1.png,60,3.4084,1,train
train/spin_config_L60_T34114_1.png,60,3.4114,1,train
train/spin_config_L60_T34144_1.png,60,3.4144,1,train
train/spin_config_L60_T34174_1.png,60,3.4174,1,train
train/spin_config_L60_T34204_1.png,60,3.4204,1,train
train/spin_config_L60_T34234_1.png,60,3.4234,1,train
train/spin_config_L60_T34242_1.png,60,3.4242,1,train
train/spin_config_L60_T34264_1.png,60,3.4264,1,train
train/spin_config_L60_T34294_1.png,60,3.4294,1,train
train/spin_config_L60_T34324_1.png,60,3.4324,1,train
train/spin_config_L60_T34354_1.png,60,3.4354,1,train
train/spin_config_L60_T34384_1.png,60,3.4384,1,train
train/spin_config_L60_T34407_1.png,60,3.4407,1,train
train/spin_config_L60_T34414_1.png,60,3.4414,1,train
train/spin_config_L60_T34444_1.png,60,3.4444,1,train
train/spin_config_L60_T34474_1.png,60,3.4474,1,train
train/spin_config_L60_T34505_1.png,60,3.4505,1,train
train/spin_config_L60_T34535_1.png,60,3.4535,1,train
train/spin_config_L60_T34545_1.png,60,3.4545,1,train
train/spin_config_L60_T34565_1.png,60,3.4565,1,train
train/spin_config_L60_T34595_1.png,60,3.4595,1,train
train/spin_config_L60_T34625_1.png,60,3.4625,1,train
train/spin_config_L60_T34655_1.png,60,3.4655,1,train
train/spin_config_L60_T34685_1.png,60,3.4685,1,train
train/spin_config_L60_T34715_1.png,60,3.4715,1,train
train/spin_config_L60_T34745_1.png,60,3.4745,1,train
train/spin_config_L60_T34775_1.png,60,3.4775,1,train
train/spin_config_L60_T34805_1.png,60,3.4805,1,train
train/spin_config_L60_T34835_1.png,60,3.4835,1,train
train/spin_config_L60_T34848_1.png,60,3.4848,1,train
train/spin_config_L60_T34865_1.png,60,3.4865,1,train
train/spin_config_L60_T34895_1.png,60,3.4895,1,train
train/spin_config_L60_T34915_1.png,60,3.4915,1,train
train/spin_config_L60_T34925_1.png,60,3.4925,1,train
train/spin_config_L60_T34955_1.png,60,3.4955,1,train
train/spin_config_L60_T34985_1.png,60,3.4985,1,train
train/spin_config_L60_T35015_1.png,60,3.5015,1,train
train/spin_config_L60_T35045_1.png,60,3.5045,1,train
train/spin_config_L60_T35075_1.png,60,3.5075,1,train
train/spin_config_L60_T35105_1.png,60,3.5105,1,train
train/spin_config_L60_T35135_1.png,60,3.5135,1,train
train/spin_config_L60_T35152_1.png,60,3.5152,1,train
train/spin_config_L60_T35165_1.png,60,3.5165,1,train
train/spin_config_L60_T35195_1.png,60,3.5195,1,train
train/spin_config_L60_T35225_1.png,60,3.5225,1,train
train/spin_config_L60_T35255_1.png,60,3.5255,1,train
train/spin_config_L60_T35285_1.png,60,3.5285,1,train
train/spin_config_L60_T35315_1.png,60,3.5315,1,train
train/spin_config_L60_T35345_1.png,60,3.5345,1,train
train/spin_config_L60_T35375_1.png,60,3.5375,1,train
train/spin_config_L60_T35405_1.png,60,3.5405,1,train
train/spin_config_L60_T35424_1.png,60,3.5424,1,train
train/spin_config_L60_T35435_1.png,60,3.5435,1,train
train/spin_config_L60_T35455_1.png,60,3.5455,1,train
train/spin_config_L60_T35465_1.png,60,3.5465,1,train
train/spin_config_L60_T35495_1.png,60,3.5495,1,train
train/spin_config_L60_T35526_1.png,60,3.5526,1,train
train/spin_config_L60_T35556_1.png,60,3.5556,1,train
train/spin_config_L60_T35586_1.png,60,3.5586,1,train
train/spin_config_L60_T35616_1.png,60,3.5616,1,train
train/spin_config_L60_T35646_1.png,60,3.5646,1,train
train/spin_config_L60_T35676_1.png,60,3.5676,1,train
train/spin_config_L60_T35706_1.png,60,3.5706,1,train
train/spin_config_L60_T35736_1.png,60,3.5736,1,train
train/spin_config_L60_T35758_1.png,60,3.5758,1,train
train/spin_config_L60_T35766_1.png,60,3.5766,1,train
train/spin_config_L60_T35796_1.png,60,3.5796,1,train
train/spin_config_L60_T35826_1.png,60,3.5826,1,train
train/spin_config_L60_T35856_1.png,60,3.5856,1,train
train/spin_config_L60_T35886_1.png,60,3.5886,1,train
train/spin_config_L60_T35916_1.png,60,3.5916,1,train
train/spin_config_L60_T35932_1.png,60,3.5932,1,train
train/spin_config_L60_T35946_1.png,60,3.5946,1,train
train/spin_config_L60_T35976_1.png,60,3.5976,1,train
train/spin_config_L60_T36006_1.png,60,3.6006,1,train
train/spin_config_L60_T36036_1.png,60,3.6036,1,train
train/spin_config_L60_T36061_1.png,60,3.6061,1,train
train/spin_config_L60_T36066_1.png,60,3.6066,1,train
train/spin_config_L60_T36096_1.png,60,3.6096,1,train
train/spin_config_L60_T36126_1.png,60,3.6126,1,train
train/spin_config_L60_T36156_1.png,60,3.6156,1,train
train/spin_config_L60_T36186_1.png,60,3.6186,1,train
train/spin_config_L60_T36216_1.png,60,3.6216,1,train
train/spin_config_L60_T36246_1.png,60,3.6246,1,train
train/spin_config_L60_T36276_1.png,60,3.6276,1,train
train/spin_config_L60_T36306_1.png,60,3.6306,1,train
train/spin_config_L60_T36336_1.png,60,3.6336,1,train
train/spin_config_L60_T36364_1.png,60,3.6364,1,train
train/spin_config_L60_T36366_1.png,60,3.6366,1,train
train/spin_config_L60_T36396_1.png,60,3.6396,1,train
train/spin_config_L60_T36426_1.png,60,3.6426,1,train
train/spin_config_L60_T36441_1.png,60,3.6441,1,train
train/spin_config_L60_T36456_1.png,60,3.6456,1,train
train/spin_config_L60_T36486_1.png,60,3.6486,1,train
train/spin_config_L60_T36517_1.png,60,3.6517,1,train
train/spin_config_L60_T36547_1.png,60,3.6547,1,train
train/spin_config_L60_T36577_1.png,60,3.6577,1,train
train/spin_config_L60_T36607_1.png,60,3.6607,1,train
train/spin_config_L60_T36637_1.png,60,3.6637,1,train
train/spin_config_L60_T36667_1.png,60,3.6667,1,train
train/spin_config_L60_T36697_1.png,60,3.6697,1,train
train/spin_config_L60_T36727_1.png,60,3.6727,1,train
train/spin_config_L60_T36757_1.png,60,3.6757,1,train
train/spin_config_L60_T36787_1.png,60,3.6787,1,train
train/spin_config_L60_T36817_1.png,60,3.6817,1,train
train/spin_config_L60_T36847_1.png,60,3.6847,1,train
train/spin_config_L60_T36877_1.png,60,3.6877,1,train
train/spin_config_L60_T36907_1.png,60,3.6907,1,train
train/spin_config_L60_T36937_1.png,60,3.6937,1,train
train/spin_config_L60_T36949_1.png,60,3.6949,1,train
train/spin_config_L60_T36967_1.png,60,3.6967,1,train
train/spin_config_L60_T36970_1.png,60,3.697,1,train
train/spin_config_L60_T36997_1.png,60,3.6997,1,train
train/spin_config_L60_T37027_1.png,60,3.7027,1,train
train/spin_config_L60_T37057_1.png,60,3.7057,1,train
train/spin_config_L60_T37087_1.png,60,3.7087,1,train
train/spin_config_L60_T37117_1.png,60,3.7117,1,train
train/spin_config_L60_T37147_1.png,60,3.7147,1,train
train/spin_config_L60_T37177_1.png,60,3.7177,1,train
train/spin_config_L60_T37207_1.png,60,3.7207,1,train
train/spin_config_L60_T37237_1.png,60,3.7237,1,train
train/spin_config_L60_T37267_1.png,60,3.7267,1,train
train/spin_config_L60_T37273_1.png,60,3.7273,1,train
train/spin_config_L60_T37297_1.png,60,3.7297,1,train
train/spin_config_L60_T37327_1.png,60,3.7327,1,train
train/spin_config_L60_T37357_1.png,60,3.7357,1,train
train/spin_config_L60_T37387_1.png,60,3.7387,1,train
train/spin_config_L60_T37417_1.png,60,3.7417,1,train
train/spin_config_L60_T37447_1.png,60,3.7447,1,train
train/spin_config_L60_T37458_1.png,60,3.7458,1,train
train/spin_config_L60_T37477_1.png,60,3.7477,1,train
train/spin_config_L60_T37508_1.png,60,3.7508,1,train
train/spin_config_L60_T37538_1.png,60,3.7538,1,train
train/spin_config_L60_T37568_1.png,60,3.7568,1,train
train/spin_config_L60_T37576_1.png,60,3.7576,1,train
train/spin_config_L60_T37598_1.png,60,3.7598,1,train
train/spin_config_L60_T37628_1.png,60,3.7628,1,train
train/spin_config_L60_T37658_1.png,60,3.7658,1,train
train/spin_config_L60_T37688_1.png,60,3.7688,1,train
train/spin_config_L60_T37718_1.png,60,3.7718,1,train
train/spin_config_L60_T37748_1.png,60,3.7748,1,train
train/spin_config_L60_T37778_1.png,60,3.7778,1,train
train/spin_config_L60_T37808_1.png,60,3.7808,1,train
train/spin_config_L60_T37838_1.png,60,3.7838,1,train
train/spin_config_L60_T37868_1.png,60,3.7868,1,train
train/spin_config_L60_T37879_1.png,60,3.7879,1,train
train/spin_config_L60_T37898_1.png,60,3.7898,1,train
train/spin_config_L60_T37928_1.png,60,3.7928,1,train
train/spin_config_L60_T37958_1.png,60,3.7958,1,train
train/spin_config_L60_T37966_1.png,60,3.7966,1,train
train/spin_config_L60_T37988_1.png,60,3.7988,1,train
train/spin_config_L60_T38018_1.png,60,3.8018,1,train
train/spin_config_L60_T38048_1.png,60,3.8048,1,train
train/spin_config_L60_T38078_1.png,60,3.8078,1,train
train/spin_config_L60_T38108_1.png,60,3.8108,1,train
train/spin_config_L60_T38138_1.png,60,3.8138,1,train
train/spin_config_L60_T38168_1.png,60,3.8168,1,train
train/spin_config_L60_T38182_1.png,60,3.8182,1,train
train/spin_config_L60_T38198_1.png,60,3.8198,1,train
train/spin_config_L60_T38228_1.png,60,3.8228,1,train
train/spin_config_L60_T38258_1.png,60,3.8258,1,train
train/spin_config_L60_T38288_1.png,60,3.8288,1,train
train/spin_config_L60_T38318_1.png,60,3.8318,1,train
train/spin_config_L60_T38348_1.png,60,3.8348,1,train
train/spin_config_L60_T38378_1.png,60,3.8378,1,train
train/spin_config_L60_T38408_1.png,60,3.8408,1,train
train/spin_config_L60_T38438_1.png,60,3.8438,1,train
train/spin_config_L60_T38468_1.png,60,3.8468,1,train
train/spin_config_L60_T38475_1.png,60,3.8475,1,train
train/spin_config_L60_T38485_1.png,60,3.8485,1,train
train/spin_config_L60_T38498_1.png,60,3.8498,1,train
train/spin_config_L60_T38529_1.png,60,3.8529,1,train
train/spin_config_L60_T38559_1.png,60,3.8559,1,train
train/spin_config_L60_T38589_1.png,60,3.8589,1,train
train/spin_config_L60_T38619_1.png,60,3.8619,1,train
train/spin_config_L60_T38649_1.png,60,3.8649,1,train
train/spin_config_L60_T38679_1.png,60,3.8679,1,train
train/spin_config_L60_T38709_1.png,60,3.8709,1,train
train/spin_config_L60_T38739_1.png,60,3.8739,1,train
train/spin_config_L60_T38769_1.png,60,3.8769,1,train
train/spin_config_L60_T38788_1.png,60,3.8788,1,train
train/spin_config_L60_T38799_1.png,60,3.8799,1,train
train/spin_config_L60_T38829_1.png,60,3.8829,1,train
train/spin_config_L60_T38859_1.png,60,3.8859,1,train
train/spin_config_L60_T38889_1.png,60,3.8889,1,train
train/spin_config_L60_T38919_1.png,60,3.8919,1,train
train/spin_config_L60_T38949_1.png,60,3.8949,1,train
train/spin_config_L60_T38979_1.png,60,3.8979,1,train
train/spin_config_L60_T38983_1.png,60,3.8983,1,train
train/spin_config_L60_T39009_1.png,60,3.9009,1,train
train/spin_config_L60_T39039_1.png,60,3.9039,1,train
train/spin_config_L60_T39069_1.png,60,3.9069,1,train
train/spin_config_L60_T39091_1.png,60,3.9091,1,train
train/spin_config_L60_T39099_1.png,60,3.9099,1,train
train/spin_config_L60_T39129_1.png,60,3.9129,1,train
train/spin_config_L60_T39159_1.png,60,3.9159,1,train
train/spin_config_L60_T39189_1.png,60,3.9189,1,train
train/spin_config_L60_T39219_1.png,60,3.9219,1,train
train/spin_config_L60_T39249_1.png,60,3.9249,1,train
train/spin_config_L60_T39279_1.png,60,3.9279,1,train
train/spin_config_L60_T39309_1.png,60,3.9309,1,train
train/spin_config_L60_T39339_1.png,60,3.9339,1,train
train/spin_config_L60_T39369_1.png,60,3.9369,1,train
train/spin_config_L60_T39394_1.png,60,3.9394,1,train
train/spin_config_L60_T39399_1.png,60,3.9399,1,train
train/spin_config_L60_T39429_1.png,60,3.9429,1,train
train/spin_config_L60_T39459_1.png,60,3.9459,1,train
train/spin_config_L60_T39489_1.png,60,3.9489,1,train
train/spin_config_L60_T39492_1.png,60,3.9492,1,train
train/spin_config_L60_T39520_1.png,60,3.952,1,train
train/spin_config_L60_T39550_1.png,60,3.955,1,train
train/spin_config_L60_T39580_1.png,60,3.958,1,train
train/spin_config_L60_T39610_1.png,60,3.961,1,train
train/spin_config_L60_T39640_1.png,60,3.964,1,train
train/spin_config_L60_T39670_1.png,60,3.967,1,train
train/spin_config_L60_T39697_1.png,60,3.9697,1,train
train/spin_config_L60_T39700_1.png,60,3.97,1,train
train/spin_config_L60_T39730_1.png,60,3.973,1,train
train/spin_config_L60_T39760_1.png,60,3.976,1,train
train/spin_config_L60_T39790_1.png,60,3.979,1,train
train/spin_config_L60_T39820_1.png,60,3.982,1,train
train/spin_config_L60_T39850_1.png,60,3.985,1,train
train/spin_config_L60_T39880_1.png,60,3.988,1,train
train/spin_config_L60_T39910_1.png,60,3.991,1,train
train/spin_config_L60_T39940_1.png,60,3.994,1,train
train/spin_config_L60_T39970_1.png,60,3.997,1,train
train/spin_config_L60_T40000_1.png,60,4.0,1,train
critical/spin_config_L10_T17692_0.png,10,1.7692,0,critical
critical/spin_config_L10_T17718_0.png,10,1.7718,0,critical
critical/spin_config_L10_T17748_0.png,10,1.7748,0,critical
critical/spin_config_L10_T17778_0.png,10,1.7778,0,critical
critical/spin_config_L10_T17808_0.png,10,1.7808,0,critical
critical/spin_config_L10_T17838_0.png,10,1.7838,0,critical
critical/spin_config_L10_T17868_0.png,10,1.7868,0,critical
critical/spin_config_L10_T17879_0.png,10,1.7879,0,critical
critical/spin_config_L10_T17898_0.png,10,1.7898,0,critical
critical/spin_config_L10_T17928_0.png,10,1.7928,0,critical
critical/spin_config_L10_T17958_0.png,10,1.7958,0,critical
critical/spin_config_L10_T17988_0.png,10,1.7988,0,critical
critical/spin_config_L10_T18018_0.png,10,1.8018,0,critical
critical/spin_config_L10_T18048_0.png,10,1.8048,0,critical
critical/spin_config_L10_T18078_0.png,10,1.8078,0,critical
critical/spin_config_L10_T18108_0.png,10,1.8108,0,critical
critical/spin_config_L10_T18136_0.png,10,1.8136,0,critical
critical/spin_config_L10_T18138_0.png,10,1.8138,0,critical
critical/spin_config_L10_T18168_0.png,10,1.8168,0,critical
critical/spin_config_L10_T18182_0.png,10,1.8182,0,critical
critical/spin_config_L10_T18198_0.png,10,1.8198,0,critical
critical/spin_config_L10_T18228_0.png,10,1.8228,0,critical
critical/spin_config_L10_T18258_0.png,10,1.8258,0,critical
critical/spin_config_L10_T18288_0.png,10,1.8288,0,critical
critical/spin_config_L10_T18318_0.png,10,1.8318,0,critical
critical/spin_config_L10_T18348_0.png,10,1.8348,0,critical
critical/spin_config_L10_T18378_0.png,10,1.8378,0,critical
critical/spin_config_L10_T18408_0.png,10,1.8408,0,critical
critical/spin_config_L10_T18438_0.png,10,1.8438,0,critical
critical/spin_config_L10_T18462_0.png,10,1.8462,0,critical
critical/spin_config_L10_T18468_0.png,10,1.8468,0,critical
critical/spin_config_L10_T18485_0.png,10,1.8485,0,critical
critical/spin_config_L10_T18498_0.png,10,1.8498,0,critical
